source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
REAC,REAC:R-HSA-72764,Eukaryotic Translation Termination,1.0836033600966347e-32,True,Eukaryotic Translation Termination,92,277,34,14624,0.12274368231046931,0.3695652173913043,query_1,['REAC:R-HSA-72766'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),2.5897956328393873e-32,True,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),94,277,34,14624,0.12274368231046931,0.3617021276595745,query_1,['REAC:R-HSA-927802'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,3.079979352829546e-31,True,Response of EIF2AK4 (GCN2) to amino acid deficiency,100,277,34,14624,0.12274368231046931,0.34,query_1,['REAC:R-HSA-9711097'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72766,Translation,4.416537370481969e-31,True,Translation,276,277,49,14624,0.17689530685920576,0.17753623188405798,query_1,['REAC:R-HSA-392499'],"['RPL22', 'RPL11', 'RPL5', 'SSR2', 'RPS7', 'EEF1B2', 'RPL32', 'RPL14', 'RPL29', 'SPCS1', 'RPL24', 'SSR3', 'EIF4A2', 'RPS3A', 'RPS23', 'RPS14', 'MRPS18B', 'RPS18', 'RPS10', 'EEF1A1', 'RPL30', 'EIF3E', 'EIF3H', 'RPS6', 'RPL35', 'RPL7A', 'MRPS2', 'RPS24', 'MRPL43', 'RPL27A', 'RPS13', 'EEF1G', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'EIF3G', 'MRPL34', 'RPL18A', 'EIF3K', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-2408522,Selenoamino acid metabolism,6.740113836060178e-31,True,Selenoamino acid metabolism,102,277,34,14624,0.12274368231046931,0.3333333333333333,query_1,['REAC:R-HSA-71291'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-168273,Influenza Viral RNA Transcription and Replication,2.029176035610536e-29,True,Influenza Viral RNA Transcription and Replication,131,277,36,14624,0.1299638989169675,0.2748091603053435,query_1,['REAC:R-HSA-168255'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'GRSF1', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'POLR2I', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),5.076591320817987e-29,True,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),114,277,34,14624,0.12274368231046931,0.2982456140350877,query_1,['REAC:R-HSA-927802'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-927802,Nonsense-Mediated Decay (NMD),5.076591320817987e-29,True,Nonsense-Mediated Decay (NMD),114,277,34,14624,0.12274368231046931,0.2982456140350877,query_1,['REAC:R-HSA-8953854'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-168255,Influenza Infection,4.0778340414241025e-27,True,Influenza Infection,150,277,36,14624,0.1299638989169675,0.24,query_1,['REAC:R-HSA-9824446'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'GRSF1', 'RPS3A', 'RPS23', 'RPS14', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'POLR2I', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9711097,Cellular response to starvation,9.636274976584744e-26,True,Cellular response to starvation,151,277,35,14624,0.1263537906137184,0.23178807947019867,query_1,['REAC:R-HSA-2262752'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'ATP6V0E1', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9010553,Regulation of expression of SLITs and ROBOs,4.080774064729281e-25,True,Regulation of expression of SLITs and ROBOs,157,277,35,14624,0.1263537906137184,0.2229299363057325,query_1,['REAC:R-HSA-376176'],"['RPL22', 'RPL11', 'RPL5', 'RPS7', 'RPL32', 'RPL14', 'RPL29', 'RPL24', 'RPS3A', 'RPS23', 'RPS14', 'PSMB8', 'RPS18', 'RPS10', 'RPL30', 'RPS6', 'RPL35', 'RPL7A', 'RPS24', 'RPL27A', 'RPS13', 'RPS3', 'RPS25', 'RPS15A', 'RPL13', 'RPL26', 'RPL19', 'RPS15', 'RPL18A', 'RPL18', 'RPS9', 'RPS5', 'RPL3', 'RPS4X', 'RPL10']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
