"gene_short_name","num_cells_expressed","gene_id","status","term","estimate","std_err","test_val","p_value","normalized_effect","model_component","q_value"
"TAGLN2",3693,"TAGLN2","OK","T2D",0.0813319745764805,0.0156966424592519,5.18148863921801,2.30523282986373e-07,0.116731602827068,"count",2.04742311746264e-05
"COPA",795,"COPA","OK","T2D",0.263716542834282,0.0668102422397841,3.94724721829021,8.03569296249485e-05,0.366171439021138,"count",0.00323808664562755
"LY9",1963,"LY9","OK","T2D",0.201634638686557,0.0365709847055989,5.51351406886473,3.73000131223946e-08,0.287133993806262,"count",3.86499183592051e-06
"TSTD1",2609,"TSTD1","OK","T2D",-0.109201779074186,0.0291039052897358,-3.75213491066089,0.000177717643612384,-0.155916097537833,"count",0.00623731600807335
"RCSD1",2593,"RCSD1","OK","T2D",0.107323917251891,0.0277905283388787,3.86188833631297,0.000114219334453347,0.153301259906839,"count",0.00439896056230944
"PRRC2C",2364,"PRRC2C","OK","T2D",0.127293955475264,0.0299973647000084,4.24350461276447,2.24835484286682e-05,0.181620707930274,"count",0.00112147166488899
"RC3H1",939,"RC3H1","OK","T2D",0.230982399247731,0.0606309329061667,3.80964613566482,0.00014116896895922,0.322626262028481,"count",0.00516275086479433
"RALGPS2",3037,"RALGPS2","OK","T2D",-0.0869159131940166,0.0231498277964965,-3.75449502078675,0.000176057160604076,-0.124401030105913,"count",0.00619735383435044
"IER5",2158,"IER5","OK","T2D",0.117542227666746,0.0333674533591045,3.52266103144712,0.000431815452319562,0.167571032690847,"count",0.012612488916072
"ARPC5",1331,"ARPC5","OK","T2D",-0.190789700980485,0.051525590233945,-3.70281446780579,0.000215976974031142,-0.268735410621792,"count",0.00734321711705883
"RGS1",899,"RGS1","OK","T2D",0.507985750864187,0.0608110283586538,8.35351357434982,8.91599141238304e-17,0.711575930880235,"count",2.98479958666854e-14
"RGS2",1073,"RGS2","OK","T2D",0.417346693529777,0.0555693054152378,7.51038168303854,7.16929409615269e-14,0.588335421622652,"count",1.62081911202371e-11
"BTG2",2606,"BTG2","OK","T2D",0.301788899547932,0.0265403914305027,11.3709287347242,1.58136437916077e-29,0.431578626979742,"count",1.72052444452692e-26
"PPP1R15B",1049,"PPP1R15B","OK","T2D",0.416810235491966,0.0542105697932479,7.68872633292043,1.8414941616159e-14,0.584572379093631,"count",4.70153060609145e-12
"FCMR",3446,"FCMR","OK","T2D",-0.10744589832896,0.018564978292586,-5.78755852205167,7.66582949148265e-09,-0.154004884089829,"count",9.26713609637014e-07
"CD55",3376,"CD55","OK","T2D",0.196453965561238,0.0183389500782215,10.7123889166664,1.95873593563653e-26,0.281612318014473,"count",1.42073646531503e-23
"TRAF3IP3",1831,"TRAF3IP3","OK","T2D",-0.175079738278469,0.0405997529673984,-4.3123350631975,1.65271973972627e-05,-0.248571080123947,"count",0.000877150769181552
"ATF3",233,"ATF3","OK","T2D",0.959142123539044,0.131567323875663,7.29012413785566,3.68563016804668e-13,1.23614419367024,"count",7.73005421269357e-11
"DUSP10",251,"DUSP10","OK","T2D",0.854923189077729,0.124950797967612,6.84207866603087,8.9412184351944e-12,1.08859137877626,"count",1.60039840379414e-09
"SDE2",418,"SDE2","OK","T2D",0.32088914395695,0.0969672315927493,3.3092534321764,0.000943390192814558,0.429901186447626,"count",0.0231303330655152
"EXOC8",407,"EXOC8","OK","T2D",0.385792373738668,0.0961086679837172,4.01412673624849,6.07139309476207e-05,0.515664847293269,"count",0.00256531094644704
"IRF2BP2",1381,"IRF2BP2","OK","T2D",0.270107499271218,0.0464402591546866,5.81623583045744,6.46935212614864e-09,0.381859326997289,"count",7.93087900084475e-07
"OPN3",524,"OPN3","OK","T2D",-0.400407682865694,0.0957033685362758,-4.1838410600346,2.92520773529436e-05,-0.541373464897657,"count",0.00139512373304121
"HNRNPU",2798,"HNRNPU","OK","T2D",0.122441213230942,0.0244556827411213,5.00665692007289,5.76698000489014e-07,0.175085265183307,"count",4.71322009038158e-05
"ZNF669",733,"ZNF669","OK","T2D",0.448094314955414,0.0689986441701217,6.49424811668185,9.32320680507416e-11,0.620040842782249,"count",1.41129029619766e-08
"RPS7",4174,"RPS7","OK","T2D",-0.0269703111772203,0.00638154262025747,-4.22629962410752,2.42645692342412e-05,-0.038806649590187,"count",0.00119321361929286
"RHOB",2004,"RHOB","OK","T2D",0.131817858283429,0.0367749431547884,3.58444764220567,0.000341655954841932,0.187933765149676,"count",0.0104526306887317
"PTRHD1",679,"PTRHD1","OK","T2D",-0.352888902315865,0.0823822031263831,-4.28355747872506,1.88070390763041e-05,-0.484660957434118,"count",0.000974383738810422
"DTNB",239,"DTNB","OK","T2D",-0.447283202164731,0.14821492449719,-3.0178013697481,0.00256153776605074,-0.55999655418943,"count",0.0492177146042067
"SNX17",1109,"SNX17","OK","T2D",-0.232421543312247,0.0587944681327249,-3.9531192422316,7.84166387809314e-05,-0.325541764867896,"count",0.00316723166565767
"RBKS",303,"RBKS","OK","T2D",-0.589867165146141,0.135212662298296,-4.36251424326534,1.31682540016327e-05,-0.757991396891185,"count",0.000718598638433925
"YPEL5",2814,"YPEL5","OK","T2D",0.414052079461854,0.0234711947647814,17.6408607917625,3.12638735810294e-67,0.592813623569377,"count",1.08848302259712e-63
"SRSF7",3289,"SRSF7","OK","T2D",0.0914399725601885,0.0194131974405672,4.71019639295013,2.55525356469954e-06,0.131019076893534,"count",0.000179362314735039
"COX7A2L",1435,"COX7A2L","OK","T2D",-0.171550229152732,0.0490888399833226,-3.49468900082002,0.000479550525049214,-0.242117479348396,"count",0.0136852713771422
"PIGF",252,"PIGF","OK","T2D",-0.470503164125971,0.144884804768901,-3.24742932757129,0.001173741249788,-0.591667945495477,"count",0.0268848522056704
"RPS27A",4174,"RPS27A","OK","T2D",-0.0207102681466291,0.00601212567790622,-3.44474970354273,0.00057722152030624,-0.0298087973906881,"count",0.0159749955890159
"AC068193.1",121,"AC068193.1","OK","T2D",-1.02319235940958,0.24924718627451,-4.1051310335864,4.11815182604052e-05,-1.08202592418243,"count",0.00187176989524056
"REL",3157,"REL","OK","T2D",0.131118611857961,0.0207101350631746,6.33113262941038,2.69069665622782e-10,0.187793692722508,"count",3.90330394930116e-08
"PELI1",1713,"PELI1","OK","T2D",0.265545919148506,0.039771605206673,6.67677147473926,2.76374091766642e-11,0.377274300915882,"count",4.58201922807019e-09
"SERTAD2",798,"SERTAD2","OK","T2D",0.219582030049028,0.0668541233415249,3.28449494322573,0.00103008551770538,0.304984912822474,"count",0.0244968971205126
"GFPT1",259,"GFPT1","OK","T2D",0.400975696350637,0.125665744907617,3.19081143907127,0.00142925843514222,0.515054130277912,"count",0.0312579850635578
"PCBP1",3346,"PCBP1","OK","T2D",-0.0698955688164846,0.0196972685694254,-3.54849041988381,0.000391713060155931,-0.100107490372546,"count",0.011736559296376
"MOB1A",1551,"MOB1A","OK","T2D",0.140691637305514,0.0433617737655477,3.2446006029693,0.00118543210421573,0.199206611462357,"count",0.0270813675461777
"TMSB10",4174,"TMSB10","OK","T2D",-0.0257575603161083,0.00646831135723191,-3.98211509829533,6.9467958442882e-05,-0.0370666150267767,"count",0.00286479542252671
"VAMP8",1538,"VAMP8","OK","T2D",-0.159421107732743,0.0464773735948141,-3.43007995939192,0.000609256023943446,-0.22537184914894,"count",0.0166672845747048
"KDM3A",287,"KDM3A","OK","T2D",0.383279450584931,0.117288300415387,3.26784043444667,0.00109249183164933,0.497139814324099,"count",0.0254593009442457
"RGPD2",246,"RGPD2","OK","T2D",0.513600480341588,0.127311891397924,4.03419095185922,5.57712664868287e-05,0.661962380666445,"count",0.00237957403677136
"KRCC1",720,"KRCC1","OK","T2D",-0.258209017789298,0.0771818170164861,-3.34546435638,0.000828708446142621,-0.35612955583766,"count",0.0210730545778428
"DUSP2",1474,"DUSP2","OK","T2D",0.266412814265065,0.0471003037029042,5.65628654850133,1.65037983381088e-08,0.378212073699486,"count",1.86557221733635e-06
"ARID5A",669,"ARID5A","OK","T2D",0.225905052235745,0.0748269697670085,3.01903248172623,0.00255117438967556,0.311391508357727,"count",0.0490727555530079
"CCDC93",521,"CCDC93","OK","T2D",0.333428680063959,0.0853464523419731,3.90676672450251,9.50207215986608e-05,0.453766464152436,"count",0.00375084063852491
"MZT2B",2756,"MZT2B","OK","T2D",-0.100822802004693,0.026956787010902,-3.74016391359687,0.00018636926266527,-0.144044066075736,"count",0.00648862229890731
"MZT2A",1319,"MZT2A","OK","T2D",-0.232113063819974,0.052671091057596,-4.40683986527178,1.07524520212133e-05,-0.326873165348133,"count",0.000611695048317912
"CXCR4",4125,"CXCR4","OK","T2D",0.100142693572424,0.00885738650140341,11.3061221339452,3.24330100416871e-29,0.143990089409116,"count",3.32114022826876e-26
"NR4A2",2657,"NR4A2","OK","T2D",0.329911044816329,0.0260438213677547,12.6675360024085,4.10500810486155e-36,0.472209656974017,"count",6.4963619172209e-33
"CYTIP",2386,"CYTIP","OK","T2D",0.205156791816416,0.0299894069850746,6.84097527898833,9.00959579341829e-12,0.292843231027648,"count",1.60039840379414e-09
"LINC01806",116,"LINC01806","OK","T2D",0.602582074665111,0.192036477657076,3.13785215192895,0.00171377116735286,0.684600886440177,"count",0.0359005156212739
"CCDC173",102,"CCDC173","OK","T2D",0.721457155352168,0.201303265991693,3.58393169528575,0.000342329821269682,0.788323290317214,"count",0.0104548728573028
"WIPF1",1689,"WIPF1","OK","T2D",0.155637938718612,0.0404560152768496,3.84709017073348,0.000121314456293157,0.220737497666161,"count",0.00461100885404209
"ATP5MC3",1744,"ATP5MC3","OK","T2D",-0.128868158521187,0.0420176029123447,-3.06700405518197,0.0021760177918787,-0.182707958307179,"count",0.0432915631097422
"NFE2L2",895,"NFE2L2","OK","T2D",0.273463350576236,0.0624366734658348,4.37985138215082,1.216736745877e-05,0.381595769117758,"count",0.000674552651981746
"AC079305.1",79,"AC079305.1","OK","T2D",-0.956640822584129,0.30202376436138,-3.16743559768192,0.00154899592444286,-0.881854938015936,"count",0.0332900259909893
"TTN",500,"TTN","OK","T2D",0.345731323191787,0.0872845548096298,3.96096793924008,7.58923127044834e-05,0.471400502376847,"count",0.003086760232616
"CCDC141",181,"CCDC141","OK","T2D",0.483190996731638,0.148124012709566,3.26207066560542,0.00111491520397121,0.58957348659815,"count",0.0257748258575443
"ZC3H15",1579,"ZC3H15","OK","T2D",0.157756108135214,0.0432170686935193,3.6503194895972,0.000265122479857157,0.223450837262355,"count",0.00862663949411848
"ORMDL1",927,"ORMDL1","OK","T2D",-0.224448673801433,0.0661683527583086,-3.39208495368277,0.000700083205748631,-0.312736063292822,"count",0.018577817752549
"COQ10B",803,"COQ10B","OK","T2D",0.249663865633202,0.0669773935566632,3.72758407539381,0.000195886744363211,0.346566405019509,"count",0.00676586596403726
"HSPE1",1852,"HSPE1","OK","T2D",0.129009008908732,0.0394442414249507,3.27066776411947,0.00108165681648703,0.183465673944645,"count",0.0253693946167894
"BZW1",2167,"BZW1","OK","T2D",0.285311286160574,0.0322331639047784,8.85148249807019,1.25351565536553e-18,0.406525220935237,"count",4.64280862310705e-16
"CLK1",1892,"CLK1","OK","T2D",0.144830966288315,0.0371389201373316,3.89970860091682,9.78232811437691e-05,0.205850044905837,"count",0.00384403539085944
"STRADB",698,"STRADB","OK","T2D",-0.248993888882609,0.0784773747476161,-3.17281114057874,0.00152067013472481,-0.342676561994375,"count",0.0328027579991196
"NOP58",1409,"NOP58","OK","T2D",0.142469422812737,0.0468061411732357,3.0438190212143,0.00235051770463447,0.201331046188471,"count",0.0459048404591759
"AC064836.4",88,"AC064836.4","OK","T2D",0.883762219139839,0.215169928566763,4.10727570077538,4.0802658227518e-05,0.923614996781828,"count",0.00186428523471032
"EEF1B2",4162,"EEF1B2","OK","T2D",-0.031650335750081,0.00819252033798317,-3.86332098601451,0.000113553626580666,-0.0455092292011563,"count",0.00438301891688744
"RPL37A",4156,"RPL37A","OK","T2D",0.0456207297546758,0.00675705895874071,6.75156603386778,1.66395317728272e-11,0.065607511260794,"count",2.81872276681524e-09
"STK16",389,"STK16","OK","T2D",-0.421636074649642,0.114770983677814,-3.6737166585002,0.000242047217596084,-0.556503831763654,"count",0.00805651618338935
"PTMA",4173,"PTMA","OK","T2D",0.0267805087554435,0.00655937889298086,4.0827811889478,4.53335356321446e-05,0.038529276911686,"count",0.00203918911701388
"ARL4C",773,"ARL4C","OK","T2D",0.352328663577288,0.0678646612569557,5.19163666408452,2.18379765160957e-07,0.490750469331518,"count",1.95956440820719e-05
"LRRFIP1",2034,"LRRFIP1","OK","T2D",0.117271890977651,0.0346045671536676,3.38891367884721,0.000708207245657403,0.166913371571574,"count",0.0187647971573882
"BHLHE40",174,"BHLHE40","OK","T2D",0.541439659624328,0.149000496850561,3.63381110176674,0.000282628158710999,0.661028757228609,"count",0.00904410107875197
"EDEM1",601,"EDEM1","OK","T2D",0.24560745109914,0.0782404041015556,3.1391383252615,0.00170628448566319,0.336539017494054,"count",0.0357867473812347
"THUMPD3-AS1",869,"THUMPD3-AS1","OK","T2D",0.249193629962319,0.0639101936812798,3.89912180840897,9.80597598163203e-05,0.34725557776817,"count",0.00384464932180744
"BRK1",2037,"BRK1","OK","T2D",-0.195650028939126,0.0371137762336197,-5.27162818753795,1.42058766987058e-07,-0.278090746493864,"count",1.33673460308687e-05
"RPL32",4174,"RPL32","OK","T2D",-0.0272951258726331,0.00605070813546561,-4.51106304609961,6.62771226812842e-06,-0.0392923908485406,"count",0.000409131968665176
"CCDC174",571,"CCDC174","OK","T2D",0.370276345862681,0.0801306438700054,4.62090815672683,3.93596284125617e-06,0.50675212578152,"count",0.00026660405113069
"EAF1",270,"EAF1","OK","T2D",0.402643514754658,0.121099362348338,3.32490202216317,0.000892135401101508,0.519398816429162,"count",0.0221544836838446
"RAB5A",726,"RAB5A","OK","T2D",0.237678128673125,0.0706633133448936,3.36352935381144,0.000776464624612312,0.328580999666583,"count",0.0200842439602543
"TOP2B",473,"TOP2B","OK","T2D",-0.343540579969772,0.0989508155735457,-3.47183171738927,0.000522165935932963,-0.461381255485469,"count",0.0147085187908107
"NGLY1",1352,"NGLY1","OK","T2D",0.153194693795719,0.0477289125173386,3.2096833075773,0.00133888318080553,0.216288840137022,"count",0.0299194844819803
"OSBPL10",837,"OSBPL10","OK","T2D",-0.357640557463364,0.0711185165615348,-5.02879664473763,5.14298614946129e-07,-0.495371585883018,"count",4.28368913348431e-05
"CMTM6",1465,"CMTM6","OK","T2D",0.195337175131624,0.0455554493567975,4.28789920612378,1.84448480544978e-05,0.276281374960759,"count",0.000961341062672748
"GOLGA4",877,"GOLGA4","OK","T2D",0.212361895840329,0.0628844126393178,3.37701962898755,0.000739464025965201,0.296116783871463,"count",0.0193999851155786
"CSRNP1",1820,"CSRNP1","OK","T2D",0.336874921345241,0.0372314384296568,9.04813070764685,2.18297528557876e-19,0.479177697119982,"count",8.83749622589653e-17
"EIF1B",2826,"EIF1B","OK","T2D",0.145367745796474,0.0256177987613853,5.67448230624685,1.48541439657338e-08,0.207891939461998,"count",1.70119038260193e-06
"RPL14",4174,"RPL14","OK","T2D",-0.0244276714782424,0.00647004482531049,-3.77550266463109,0.000161906792493927,-0.0351401767799912,"count",0.00574027177949955
"SS18L2",1140,"SS18L2","OK","T2D",0.275278425393583,0.0538932450799946,5.10784653967269,3.40403636817235e-07,0.386922374196815,"count",2.94813259189772e-05
"SETD2",1309,"SETD2","OK","T2D",0.16690123711436,0.0488034791192219,3.41986350412923,0.000632535235779495,0.235416861974621,"count",0.0170796501434147
"SHISA5",1567,"SHISA5","OK","T2D",-0.160784705115106,0.0458886383670151,-3.50380204854103,0.000463483132587318,-0.227504438722945,"count",0.0133802891742621
"ARIH2",1055,"ARIH2","OK","T2D",0.240424501195695,0.0566564222403675,4.24355248158245,2.24787713785571e-05,0.33698432582488,"count",0.00112147166488899
"NDUFAF3",776,"NDUFAF3","OK","T2D",-0.275248331220892,0.0743577424247051,-3.70167681596318,0.000216944660560611,-0.380401918368795,"count",0.0073617400605051
"RBM5",932,"RBM5","OK","T2D",0.197406605065048,0.0611403281667275,3.22874624628654,0.00125297286236368,0.275688789476828,"count",0.0284377465293702
"RPL29",4173,"RPL29","OK","T2D",-0.0312135708840542,0.00627598120313755,-4.97349655356674,6.84005376833559e-07,-0.0449188886120547,"count",5.48717308752009e-05
"TWF2",507,"TWF2","OK","T2D",-0.33382656966787,0.0957056901801039,-3.48805352157911,0.000491575028289951,-0.450136627384462,"count",0.0139597685032161
"GNL3",562,"GNL3","OK","T2D",0.259328630796901,0.0818350236410864,3.16891984945553,0.00154112664431904,0.353885213518222,"count",0.0331618450238638
"SELENOK",2063,"SELENOK","OK","T2D",0.392904250853001,0.0339440336044333,11.5750607435672,1.60563078855043e-30,0.559540842137871,"count",1.86338805113906e-27
"KBTBD8",218,"KBTBD8","OK","T2D",0.612173842942757,0.13580940940051,4.50759520746769,6.73639590655667e-06,0.771338759704478,"count",0.000414371660570101
"ARL6IP5",1647,"ARL6IP5","OK","T2D",-0.197600564211049,0.0441243894986166,-4.47826171549058,7.72648414889995e-06,-0.279808491104982,"count",0.000463802193324311
"FOXP1",3347,"FOXP1","OK","T2D",0.072369169108269,0.0188656160215535,3.83603530494786,0.000126883907048775,0.103719256010462,"count",0.00475896681815768
"RYBP",276,"RYBP","OK","T2D",0.458835768794377,0.119309652248363,3.84575564631797,0.00012197434186795,0.593028873568467,"count",0.00462598985454744
"FILIP1L",29,"FILIP1L","OK","T2D",1.30099955362353,0.386956066096206,3.36213763683465,0.00078037805578299,0.857588865325625,"count",0.0201555210609351
"TRMT10C",830,"TRMT10C","OK","T2D",0.214929843366411,0.0661430728880548,3.2494686742204,0.00116537903724013,0.298848135682277,"count",0.0267340790199694
