source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
REAC,REAC:R-HSA-72613,Eukaryotic Translation Initiation,0.0011981729962084351,True,Eukaryotic Translation Initiation,118,497,16,14624,0.03219315895372234,0.13559322033898305,query_1,['REAC:R-HSA-72766'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'EIF3A', 'RPL21', 'RPS29', 'EIF5', 'RPS17', 'EIF4A1', 'RPL23', 'RPL38', 'RPL13A', 'EIF1AX', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72737,Cap-dependent Translation Initiation,0.0011981729962084351,True,Cap-dependent Translation Initiation,118,497,16,14624,0.03219315895372234,0.13559322033898305,query_1,['REAC:R-HSA-72613'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'EIF3A', 'RPL21', 'RPS29', 'EIF5', 'RPS17', 'EIF4A1', 'RPL23', 'RPL38', 'RPL13A', 'EIF1AX', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9711097,Cellular response to starvation,0.001881931837149772,True,Cellular response to starvation,151,497,18,14624,0.03621730382293763,0.11920529801324503,query_1,['REAC:R-HSA-2262752'],"['RPS27', 'ATF3', 'RPL37A', 'RPL37', 'MIOS', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'EIF2AK4', 'RPS17', 'ATP6V0C', 'RPL23', 'RPL38', 'CEBPG', 'RPL13A', 'ATF4', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,0.0023008496168226214,True,L13a-mediated translational silencing of Ceruloplasmin expression,110,497,15,14624,0.030181086519114688,0.13636363636363635,query_1,['REAC:R-HSA-72613'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'EIF3A', 'RPL21', 'RPS29', 'RPS17', 'EIF4A1', 'RPL23', 'RPL38', 'RPL13A', 'EIF1AX', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72163,mRNA Splicing - Major Pathway,0.002521338665915327,True,mRNA Splicing - Major Pathway,201,497,21,14624,0.04225352112676056,0.1044776119402985,query_1,['REAC:R-HSA-72172'],"['SRSF10', 'BCAS2', 'SDE2', 'HNRNPU', 'SRSF7', 'RBM5', 'TRA2B', 'HNRNPK', 'SF1', 'RBM7', 'WBP11', 'SRRM2', 'FUS', 'CWC25', 'EIF4A3', 'HNRNPM', 'HNRNPL', 'SNRPB2', 'SF3A1', 'HNRNPH2', 'RBMX']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72689,Formation of a pool of free 40S subunits,0.003494192781754675,True,Formation of a pool of free 40S subunits,100,497,14,14624,0.028169014084507043,0.14,query_1,['REAC:R-HSA-72737'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'EIF3A', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'RPL13A', 'EIF1AX', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-927802,Nonsense-Mediated Decay (NMD),0.0036006977677117895,True,Nonsense-Mediated Decay (NMD),114,497,15,14624,0.030181086519114688,0.13157894736842105,query_1,['REAC:R-HSA-8953854'],"['RPS27', 'RPL37A', 'RPL37', 'PPP2CA', 'ETF1', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'EIF4A3', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0.0036006977677117895,True,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),114,497,15,14624,0.030181086519114688,0.13157894736842105,query_1,['REAC:R-HSA-927802'],"['RPS27', 'RPL37A', 'RPL37', 'PPP2CA', 'ETF1', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'EIF4A3', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-381119,Unfolded Protein Response (UPR),0.004072926814607369,True,Unfolded Protein Response (UPR),88,497,13,14624,0.026156941649899398,0.14772727272727273,query_1,['REAC:R-HSA-2262752'],"['LMNA', 'ATF3', 'GFPT1', 'EDEM1', 'CREBRF', 'DNAJB9', 'HSPA5', 'SRPRA', 'HSP90B1', 'HERPUD1', 'CEBPG', 'ATF4', 'TSPYL2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-156902,Peptide chain elongation,0.004072926814607369,True,Peptide chain elongation,88,497,13,14624,0.026156941649899398,0.14772727272727273,query_1,['REAC:R-HSA-156842'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'EEF2', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72172,mRNA Splicing,0.004310573589690409,True,mRNA Splicing,208,497,21,14624,0.04225352112676056,0.10096153846153846,query_1,['REAC:R-HSA-72203'],"['SRSF10', 'BCAS2', 'SDE2', 'HNRNPU', 'SRSF7', 'RBM5', 'TRA2B', 'HNRNPK', 'SF1', 'RBM7', 'WBP11', 'SRRM2', 'FUS', 'CWC25', 'EIF4A3', 'HNRNPM', 'HNRNPL', 'SNRPB2', 'SF3A1', 'HNRNPH2', 'RBMX']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9818030,NFE2L2 regulating tumorigenic genes,0.00490958139964156,True,NFE2L2 regulating tumorigenic genes,10,497,5,14624,0.01006036217303823,0.5,query_1,['REAC:R-HSA-9759194'],"['NFE2L2', 'AREG', 'SP1', 'CREBBP', 'BCL2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-72764,Eukaryotic Translation Termination,0.006692719683263568,True,Eukaryotic Translation Termination,92,497,13,14624,0.026156941649899398,0.14130434782608695,query_1,['REAC:R-HSA-72766'],"['RPS27', 'RPL37A', 'RPL37', 'ETF1', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-156842,Eukaryotic Translation Elongation,0.006692719683263568,True,Eukaryotic Translation Elongation,92,497,13,14624,0.026156941649899398,0.14130434782608695,query_1,['REAC:R-HSA-72766'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'EEF2', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-5218859,Regulated Necrosis,0.008279496425536,True,Regulated Necrosis,56,497,10,14624,0.02012072434607646,0.17857142857142858,query_1,['REAC:R-HSA-5357801'],"['PELI1', 'IRF1', 'CYCS', 'TNFRSF10B', 'CHMP7', 'BIRC3', 'BIRC2', 'UBC', 'HSP90AA1', 'UBB']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),0.008487539097069407,True,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),94,497,13,14624,0.026156941649899398,0.13829787234042554,query_1,['REAC:R-HSA-927802'],"['RPS27', 'RPL37A', 'RPL37', 'ETF1', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-162582,Signal Transduction,0.008879350882539931,True,Signal Transduction,1869,497,96,14624,0.193158953722334,0.051364365971107544,query_1,['REAC:0000000'],"['SFPQ', 'S1PR1', 'RPS27', 'MTX1', 'MEF2D', 'RGS1', 'RGS2', 'CD55', 'DUSP10', 'RHOB', 'MOB1A', 'KDM3A', 'DUSP2', 'CXCR4', 'WIPF1', 'HSPE1', 'ARL4C', 'SKIL', 'TRA2B', 'HES1', 'TFRC', 'RHOH', 'CENPC', 'AREG', 'NFKB1', 'PTGER4', 'PDE4D', 'PPP2CA', 'EGR1', 'SQSTM1', 'TUBB2A', 'CDKN1A', 'HSP90AB1', 'SGK1', 'TNFAIP3', 'PLEKHG1', 'TAGAP', 'IL6', 'TNFRSF10B', 'YWHAZ', 'KHDRBS3', 'TLE1', 'TUBB4B', 'DUSP5', 'DUSP8', 'KIF18A', 'TRAF6', 'FOSL1', 'CPT1A', 'BIRC3', 'BIRC2', 'CXCR5', 'BCL9L', 'CCNT1', 'TUBA1A', 'NR4A1', 'SP1', 'UBC', 'GPR18', 'GPR183', 'IRS2', 'GNG2', 'HIF1A', 'GPR65', 'CCNK', 'HSP90AA1', 'WHAMM', 'AKAP13', 'ATP6V0C', 'CREBBP', 'CYLD', 'DYNC1LI2', 'UBB', 'AP2B1', 'RARA', 'RPS6KB1', 'KPNA2', 'SOCS3', 'ARHGDIA', 'BCL2', 'KDM4B', 'HNRNPM', 'ADGRE5', 'DNAJB1', 'JUND', 'FOSB', 'PPP1R15A', 'NR1H2', 'MAPRE1', 'MMP9', 'NCOA3', 'SPATA2', 'MYH9', 'TNRC6B', 'CENPM', 'RBMX']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-209560,NF-kB is activated and signals survival,0.014580350704910977,True,NF-kB is activated and signals survival,12,497,5,14624,0.01006036217303823,0.4166666666666667,query_1,['REAC:R-HSA-193639'],"['NFKB1', 'SQSTM1', 'TRAF6', 'UBC', 'UBB']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,0.016308010464076237,True,Interleukin-4 and Interleukin-13 signaling,86,497,12,14624,0.02414486921529175,0.13953488372093023,query_1,['REAC:R-HSA-449147'],"['S1PR1', 'MCL1', 'IRF4', 'CDKN1A', 'IL6', 'HSP90B1', 'HIF1A', 'HSP90AA1', 'SOCS3', 'BCL2', 'ICAM1', 'MMP9']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,0.01890340371832899,True,Signaling by Nuclear Receptors,212,497,20,14624,0.04024144869215292,0.09433962264150944,query_1,['REAC:R-HSA-162582'],"['KDM3A', 'ARL4C', 'AREG', 'HSP90AB1', 'CPT1A', 'CCNT1', 'SP1', 'GNG2', 'HSP90AA1', 'CREBBP', 'RARA', 'KPNA2', 'BCL2', 'KDM4B', 'JUND', 'FOSB', 'NR1H2', 'MMP9', 'NCOA3', 'TNRC6B']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-192823,Viral mRNA Translation,0.02059783224953952,True,Viral mRNA Translation,88,497,12,14624,0.02414486921529175,0.13636363636363635,query_1,['REAC:R-HSA-168273'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9694516,SARS-CoV-2 Infection,0.024236143540054874,True,SARS-CoV-2 Infection,251,497,22,14624,0.04426559356136821,0.08764940239043825,query_1,['REAC:R-HSA-9679506'],"['DDX20', 'RPS27', 'PARP14', 'ST6GAL1', 'TLR1', 'G3BP2', 'HLA-G', 'HLA-A', 'HSP90AB1', 'CHMP7', 'RPS20', 'YWHAZ', 'TRAF6', 'UBC', 'ZDHHC20', 'RPS29', 'HSP90AA1', 'RPS17', 'CREBBP', 'UBB', 'KPNA2', 'MAGT1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,0.02856075165430188,True,Cytokine Signaling in Immune system,654,497,42,14624,0.08450704225352113,0.06422018348623854,query_1,['REAC:R-HSA-168256'],"['S1PR1', 'MCL1', 'ILF2', 'PELI1', 'KPNA4', 'NFKB1', 'IRF1', 'PPP2CA', 'EGR1', 'SQSTM1', 'IRF4', 'TUBB2A', 'HLA-G', 'HLA-A', 'CDKN1A', 'SOD2', 'IL6', 'YWHAZ', 'TUBB4B', 'MAP3K8', 'PDCD4', 'CD44', 'TRAF6', 'BIRC3', 'BIRC2', 'TUBA1A', 'IRAK3', 'HSP90B1', 'OASL', 'UBC', 'IRS2', 'HIF1A', 'HSP90AA1', 'EIF4A1', 'UBB', 'KPNA2', 'SOCS3', 'EIF4A3', 'BCL2', 'ICAM1', 'MMP9', 'TNFRSF13C']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-2408557,Selenocysteine synthesis,0.028856485942122416,True,Selenocysteine synthesis,91,497,12,14624,0.02414486921529175,0.13186813186813187,query_1,['REAC:R-HSA-2408522'],"['RPS27', 'RPL37A', 'RPL37', 'RPS20', 'RPL7', 'RPL21', 'RPS29', 'RPS17', 'RPL23', 'RPL38', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-5213460,RIPK1-mediated regulated necrosis,0.0327890139537124,True,RIPK1-mediated regulated necrosis,31,497,7,14624,0.014084507042253521,0.22580645161290322,query_1,['REAC:R-HSA-5218859'],"['PELI1', 'TNFRSF10B', 'BIRC3', 'BIRC2', 'UBC', 'HSP90AA1', 'UBB']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-5675482,Regulation of necroptotic cell death,0.0327890139537124,True,Regulation of necroptotic cell death,31,497,7,14624,0.014084507042253521,0.22580645161290322,query_1,['REAC:R-HSA-5213460'],"['PELI1', 'TNFRSF10B', 'BIRC3', 'BIRC2', 'UBC', 'HSP90AA1', 'UBB']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9675108,Nervous system development,0.036083775720433316,True,Nervous system development,451,497,32,14624,0.06438631790744467,0.07095343680709534,query_1,['REAC:R-HSA-1266738'],"['RPS27', 'RHOB', 'CXCR4', 'RPL37A', 'SIAH2', 'RPL37', 'ETF1', 'TUBB2A', 'HSP90AB1', 'UTRN', 'EZR', 'RPS20', 'RPL7', 'TUBB4B', 'TUBA1A', 'UBC', 'RPL21', 'IRS2', 'RPS29', 'HSP90AA1', 'SEMA7A', 'RPS17', 'UBB', 'AP2B1', 'RPL23', 'RPL38', 'EIF4A3', 'RPL13A', 'PRNP', 'MMP9', 'MYH9', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-1266738,Developmental Biology,0.037112571708987845,True,Developmental Biology,749,497,46,14624,0.0925553319919517,0.06141522029372497,query_1,['REAC:0000000'],"['RPS27', 'MEF2D', 'RHOB', 'CXCR4', 'RPL37A', 'SIAH2', 'HES1', 'NFKB1', 'RPL37', 'ETF1', 'TUBB2A', 'CDKN1A', 'HSP90AB1', 'UTRN', 'EZR', 'RPS20', 'RPL7', 'KLF4', 'TUBB4B', 'TUBA1A', 'MED13L', 'UBC', 'RPL21', 'IRS2', 'RPS29', 'HSP90AA1', 'SEMA7A', 'RPS17', 'CREBBP', 'CNOT1', 'EIF4A1', 'KDM6B', 'UBB', 'AP2B1', 'RPL23', 'RARA', 'RPL38', 'EIF4A3', 'TCF4', 'MED26', 'RPL13A', 'PRNP', 'MMP9', 'NCOA3', 'MYH9', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9705683,SARS-CoV-2-host interactions,0.03734313470189093,True,SARS-CoV-2-host interactions,171,497,17,14624,0.03420523138832998,0.09941520467836257,query_1,['REAC:R-HSA-9694516'],"['DDX20', 'RPS27', 'TLR1', 'G3BP2', 'HLA-G', 'HLA-A', 'HSP90AB1', 'RPS20', 'YWHAZ', 'TRAF6', 'UBC', 'RPS29', 'HSP90AA1', 'RPS17', 'CREBBP', 'UBB', 'KPNA2']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-422475,Axon guidance,0.03962591999436518,True,Axon guidance,433,497,31,14624,0.06237424547283702,0.07159353348729793,query_1,['REAC:R-HSA-9675108'],"['RPS27', 'RHOB', 'CXCR4', 'RPL37A', 'SIAH2', 'RPL37', 'ETF1', 'TUBB2A', 'HSP90AB1', 'EZR', 'RPS20', 'RPL7', 'TUBB4B', 'TUBA1A', 'UBC', 'RPL21', 'IRS2', 'RPS29', 'HSP90AA1', 'SEMA7A', 'RPS17', 'UBB', 'AP2B1', 'RPL23', 'RPL38', 'EIF4A3', 'RPL13A', 'PRNP', 'MMP9', 'MYH9', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
REAC,REAC:R-HSA-9010553,Regulation of expression of SLITs and ROBOs,0.045021231603325745,True,Regulation of expression of SLITs and ROBOs,157,497,16,14624,0.03219315895372234,0.10191082802547771,query_1,['REAC:R-HSA-376176'],"['RPS27', 'RPL37A', 'RPL37', 'ETF1', 'RPS20', 'RPL7', 'UBC', 'RPL21', 'RPS29', 'RPS17', 'UBB', 'RPL23', 'RPL38', 'EIF4A3', 'RPL13A', 'RPL36A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
